label,message
0,get step outta way congrats
0,damn poor zac doesnt stand chance
0,pleased inform application airtel broadband processed successfully installation happen within day
0,part dont initiate dont understand
0,please ask mummy call father
1,double min double txt price linerental latest orange bluetooth mobile call mobileupd latest offer calloptoutlf
0,vl bcum difficult
0,ooh got im gonna start belly dancing moseley wed u want join cafe
0,actually send reminder today wonderful weekend
1,tfp
0,cbe chennai
0,wah okie okie muz make use e unlimited haha
0,aiyah u ok already lar e nydc wheellock
0,whens radio show
0,leave
0,oh well c u later
0,also didnt get na hi hi hi hi hi
0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch
1,freemsg today day ready im horny live town love sex fun game netcollex ltd p per msg reply stop end
0,posible dnt live ltgt century cm frwd n thnk different
0,ive told everything stop dont let get dehydrated
0,hmm ill think ok youre forgiven
1,reminder get pound free call credit detail great offer pls reply text valid name house postcode
0,waiting machan call free
0,wishing great day moji told offer always speechless offer easily go great length behalf stunning exam next friday keep touch sorry
0,kdo evening daurgent
1,lyricalladief inviting friend reply yes see wwwsmsacuhmmross stop send stop frnd
1,u win £ music gift voucher every week starting txt word draw tscs wwwidewcom skillgame winaweek age ppermesssubscription
0,hi missed call mumhas beendropping red wine theplace adress
0,good afternoon love go day hope maybe got lead job think boytoy send passionate kiss across sea
0,yay cant wait party together
0,hi theyre keen go kind feel shouldnt go tomo dont mind
0,ü still attending da talk
1,heard u call night knickers make beg like u last time xx luv nikiyunet
1,datingi two started sent text talk sport radio last week connection think coincidence
0,wont touch permission
0,k call ah
1,hi ibh customer loyalty offer new nokia mobile £ txtauctiontxt wordstart get nowt
0,gonna go get taco
0,confirm eating esplanade
0,havent left yet probably gonna til dinner
0,need lar jus testing e phone card dunno network gd thk waiting si finish bathing bathe dun disturb u liao u cleaning ur room
0,im back lemme know youre ready
0,new car house parentsi new job hand
0,could kiss feel next
0,carry disturbing
0,sorry da gone mad many pending work
0,one joy lifeis waking daywith thought somewheresomeone care enough tosend warm morning greeting
1,anetworks allow company bill sm responsible supplier shop give guarantee sell b g
0,cant wait see photo useful
0,pls confirm time collect cheque
1,urgent mobile number awarded £ prize guaranteed call land line claim valid hr ppm
0,around still asleep v
0,wonder phone battery went dead tell love babe
0,aiyo u always c ex one dunno abt mei reply first time u reply fast lucky workin huh got bao ur sugardad ahgee
0,good afternoon boytoy go walking day get police abstract still wake miss babe
0,de call time ill tell k
0,dad went oredi
0,yeah imagine would really gentle unlike doc treat patient like turkey
0,kallis ready bat nd inning
0,hungry
0,fair enough anything going
0,didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep
0,teach apps da come college
0,ok wun b angry msg u aft come home tonight
0,bbq sat mine ish ur welcome come
0,still otside leu come morrow maga
0,oh shut omg yesterday dream kid boy pissed kid boy even told mark dream changing diaper cause im getting owed face
0,think one saying clearly ok leave need ask go come
0,either idea know anyplaces something
0,okey dokey i‘ll bit sorting stuff
0,aiyah wait lor u entertain hee
0,im home n ready
0,havent planning buy later check already lido got show e afternoon u finish work already
0,lol thats different dont go trying find every real life photo ever took
0,min go lunch
0,way ur home
1,unsubscribed service get ton sexy babe hunk straight phone go httpgotbabescouk subscription
0,hello boytoy geeee miss already woke wish bed cuddling love
0,work timing
0,yo im parent gettin cash good news picked downstem
0,easy mate guess quick drink bit ambitious
0,boy made fun today ok problem sent one message fun
0,wa u efficient gee thanx
0,buy pizza meat lover supreme u get pick
0,yar say got error
1,great news call freefone claim guaranteed £ cash £ gift speak live operator
0,anything lor u decide
0,b late love mum
1,text banneduk see cost p textoperator gga xxx
0,moji love word rich day
1,free msg single find partner area real people waiting chat nowsend chat cncl send stopcs £ per msg
0,eat jap done oso aft ur lect wat ü got lect rite
0,hey there veggie pizza
0,u horrible gal u knew dat going wif yest n u still come n ask
0,esplanade ü mind giving lift co got car today
0,willing go aptitude class
0,ü come n pick ar
0,helloooo wake sweet morning welcome enjoy day full joy gud mrng
0,goodmorningmy grandfather expiredso leave today
0,today song dedicated day song u dedicate send ur valuable frnds first rply
0,cooked rather nice salmon la
0,leave u always ignorant
0,soon real thing princess make wet
0,err cud im going pm havent got way contact
0,yeah probably swing roommate finish girl
0,problem talk later
0,thats alrite girl u know gail neva wrongtake care sweet dont worryc u ltr hunlove yaxxx
0,world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay u r also runninglets run
0,hi kate evening hope see tomorrow bit bloody babyjontet txt back u xxx
0,ki send ltgt min
0,anything valuable situation first getting second loosing
1,u secret admirer looking make contact ufind rreveal think ur specialcall stopsms
0,school starting stay whats weather like food social support system like friend school thing important
0,aight text address
0,tell address
0,hello beautiful r u ok ive kinda ad row wiv walked pub wanted night wiv u miss u
0,oh yeah diet flew window
0,try get lost fact tee hee
0,beerage
0,multiply number independently count decimal point division push decimal place like showed
0,worry hope photo shoot went well spiffing fun workage
0,u receive msg
0,im bruce amp fowler im mom car cant park long story
1,new mobile must go txt nokia collect todayfrom £ wwwtcbiz optout gbpmtmsg
0,good morning boytoy hows yummy lip wheres sexy bun think crave need
0,wait till end march el nino get oh
0,normally use drink water daily
0,happened yo date
0,like ltgt question
0,ü come lt n pas lar
0,sac need carry
0,yetunde im class run water make ok pls
0,think still car
0,symptom u love u like listening song u get stopped u see name beloved u wont get angry
0,cant get da laptop matric card wif ü lei
0,know serving mean
0,sno competition
0,much gave morning
0,dear denying word please
0,edison rightly said fool ask question wise man answer know u speechless viva gmgngegnt
0,stayin trouble strangersaw dave day hes sorted nowstill bloke u gona get girl mrur mum still think get getha
0,nope since ayo travelled forgotten guy
0,depends u going lor
0,oh ok prob
0,pls need dat slowly vomit
1,urgent week free membership £ prize jackpot txt word claim tc wwwdbuknet lccltd pobox ldnwarw
0,sorry light turned green meant another friend wanted ltgt worth may around
0,im e person who e sm survey
0,anything lar ü going home dinner
0,aight text youre back mu ill swing need somebody get door
0,baby promise treat well bet take good care
0,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply
0,thanx lot ur help
0,yup anything lor u dun wan ok
0,need get
0,much dirty fellow
0,haha better late ever way could swing
0,em olowoyey uscedu great time argentina sad secretary everything blessing
0,anyone call treadmill say youll buy make sure working found ad craigslist selling ltgt
0,know wot people wear shirt jumper hat belt know r cribbs
0,glad talking
0,ltgt great loxahatchee xmas tree burning update totally see star
0,ok later showing around want cld drink wld prefer spend money nosh dont mind nxt wk
0,wondering others took
1,dont b floppy b snappy happy gay chat service photo upload call pmin stop text call
0,nope im drivin neva develop da photo lei
0,actually sleeping still might u call back text gr rock si send u text wen wake
0,si lor juz watched italian job
0,know complain num onlybettr directly go bsnl offc nd apply
0,sorry trouble u buy dad big small sat n sun thanx
0,course guess god got hold right
0,class ltgt reunion
0,dunno juz askin co got card got salon called hair sense tot da one ü cut ur hair
0,hi harishs rent transfred ur acnt
1,chance reality fantasy show call p per min ntt ltd po box croydon cr wb national rate call
0,delhi chennai still silent
1,england v macedonia dont miss goalsteam news txt ur national team eg england trywales scotland txtú poboxoxwwq
0,try making another butt
0,i‘ll leave around four ok
0,make girl happy difficult make girl happy u need friend companion lover chef ltgt good listener ltgt organizer ltgt good boyfriend ltgt clean ltgt sympathetic ltgt athletic ltgt warm ltgt courageous ltgt determined ltgt true ltgt dependable ltgt intelligent ltgt psychologist ltgt pest exterminator ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniye pudunga venaam
1,£ uk break accommodationvouchers term condition apply claim mustprovide claim number
1,refused loan secured unsecured cant get credit call free text back help
1,day euro kickoff u kept informed latest news result daily unsubscribe send get euro stop
0,thought didnt see
0,kay since already
0,alright set text man
0,thats u haf keep busy
0,laptop take
0,oh ok didnt know meant yep baby jontin
0,friendship game play word say doesnt start march end may tomorrow yesterday today e
0,watching tv got new job
0,neither sterm voice im studying fine sure thing resolved tho anyway fab hols
0,plz tell an bslvyl sent via fullonsmscom
0,otherwise part time job natuition
0,hey sorry didntgive ya bellearlier hunnyjust bedbut mite go thepub ltr uwana mt uploads luv jenxxx
1,hi amy sending free phone number couple day give access adult party
1,last chance claim ur £ worth discount voucher today text shop savamob offer mobile c savamob pobox muz £ sub
0,im bus love
0,let want house
1,ur awarded city break could win £ summer shopping spree every wk txt store skilgme tscswinawkage £perwksub
1,win newest “harry potter order phoenix book reply harry answer question chance first among reader
0,er yeah b sorry tell pubcafe sit come wen u
0,thanks loving rock
1,private account statement show unredeemed point call identifier code expires
0,ive sent wife text buy shell tell relax go get wkend
0,place man
0,dont think turn like randomlly within min opening
0,ok least armands still around
0,shes good wondering wont say hi shes smiling coping long distance
0,well great weekend
0,kkwhen going
0,hhahhaahahah rofl wtf nig leonardo room something
0,itll tough ill
1,missed call alert number called left message
0,ive told ive returned order
0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl love u kano
0,yay finally lol missed cinema trip last week
0,ltgt k oh send home sale
0,yeah jay sort fucking retard
0,didnt try g decided head
0,first gained ltgt kg since took second done blood sugar test ok blood pressure within normal limit worry
0,happen dear silent tensed
0,haha dont angry take practice real thing
0,happy new year u
0,ok problem yup im going sch rem correctly
0,ranjith cal drpd deeraj deepak min hold
0,play w computer aiyah tok u lor
0,ywhere u dogbreath sounding like jan c thats al
0,weightloss girl friend make load money ebay something give thanks god
0,ok tell stay yeah tough optimistic thing improve month
0,pride im almost ltgt year old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell
0,huh slow tot u reach long ago liao u day leh
0,sorry dai thought calling lot timeslil busyi call noon
1,free entry £ weekly competition text word win tc wwwtxttowincouk
0,september
0,well pay like ltgt yr difficult
1,credit topped httpwwwbubbletextcom renewal pin tgxxrz
1,new local date area lot new people registered area reply date start wwwflirtpartyus reply
0,depends individual lor e hair dresser say pretty parent say look gong u kaypoh also dunno wat collecting
0,lol oops sorry fun
0,yay better told girl either
0,one doesnt stalk profile
1,nokia get win free auction take part send nokia hgsuitelands rowwjhl
0,tell reached
0,shoot big load get ready
0,think going finn come
0,know u mean king havin credit im goinbed night night sweet onlymore sleep
1,someone conacted dating service entered phone fancy youto find call landline poboxntf
0,latebut kwish
0,planning usually stop find hella weed smoke hella weed
0,wrong phone phone answer one assume people dont well
0,see christmassy
1,urgent nd attempt contact u £ prize yesterday still awaiting collection claim call
0,sister belongs family hope tomorrow pray herwho fated shoranur train incident let hold hand together amp fuelled love amp concern prior grief amp pain pls join dis chain amp pas stop violence woman
1,please call immediately urgent message waiting
0,sleeping bag blanket paper phone detail anything else
1,thanks ringtone order reference number x mobile charged tone arrive please call customer service colourredtextcolourtxtstar
0,train back northampton im afraid
0,argh g spotty anyway thing remember research province sterling problemfree place looked
1,currently message awaiting collection collect message call
0,k text youre way
0,ill always even spirit ill get bb soon trying sure need
0,especially since talk boston personal statement lol woulda changed realized said nyc say boston
0,got got colour lor one colour quite light n e darker lor actually im done shes styling hair
0,going wipro interview today
0,dint tell anything angry told abi
0,dai da send resume id
0,problem
1,bank granite issue strongbuy explosive pick member nasdaq symbol cdgt per
1,gsoh good spam ladiesu could b male gigolo join uk fastest growing men club reply oncall mjzgroup stop reply stop msg£rcvd
0,haha got fast lose weight thk muz go month den got effect geelater go aust put bk e weight
0,oh k come tomorrow
0,would good … ill phone tomo lunchtime shall organise something
0,boy late home father power frndship
0,taking italian food pretty dress panty
0,hello love get interview today happy good boy think meare missing
0,telling coulda real valentine wasnt u never pick nothing
0,hi roger cl
0,im really sorry wont b able fridayhope u find alternativehope yr term going ok
0,aiyah ok wat long got improve already wat
0,talk
0,yeah able ill text im ready meet
0,haha first person gonna ask
0,lor ya go dinner together
0,ill little closer like bus stop street
0,come mahal bus stop ltdecimalgt
0,dont know exactly could ask chechi
0,aight rush ill ask jay
0,wont get concentration dear know mind everything
0,night night see tomorrow
0,u want meet morro
1,romantic paris night flight £ book next year call tscs apply
0,jus finish lunch way home lor tot u dun wan stay sch today
0,hey look like wrong one kappa guy number still phone want text see he around
0,reach ur home ltgt minute
0,brother transfered ltgt ltgt pa
1,chosen receive £ award pls call claim number collect award selected receive valued mobile customer
1,httptms widelivecomindex wmlidadafirsttrue¡c c ringtone¡
1,private account statement fone show unredeemed point call identifier code expires
0,thank meet monday
0,still around could use halfth
0,started searching get job dayshe great potential talent
0,aah bless hows arm
1,xmas iscoming ur awarded either £ cd gift voucher free entry r £ weekly draw txt music tnc
0,wonder co dun rem seeing silver car thk saw black one
0,mum say wan go go shun bian watch da glass exhibition
0,im okay chasing dream whats good next
1,hot n horny willing live local text reply hear strt back p per msg netcollex ltdhelpdesk reply stop end
0,im chennai velachery
0,hey around ive got enough half ten owe
0,ü collecting ur laptop going configure da setting izzit
0,dog must always wait till end day word run time cell already
0,hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u
0,ding ya break fassyole blacko londn
0,arun u transfr amt
0,dhoni luck win big titleso win
0,want custom officer discount oh
0,also hi wesley howve
0,anyway seriously hit youre back otherwise light armand always shit andor vomiting
1,nd attempt contract u week top prize either £ cash £ prize call
0,hello madam
0,good word word may leave u dismay many time
0,hey u still gym
0,networking job
0,superior telling friday leave department except oursso leave youany way call waheed fathima hr conform
0,come around ltdecimalgt pm vikkyim otside nw il come tht time
0,nw came hme da
0,course math one day one chapter one month finish
0,pain couldnt come worse time
0,ok wahala remember friend need
0,sent ur email id soon
0,yeah probs last night obviously catching speak soon
0,sorry im getting feel really bad totally rejected kinda thing
0,hey happened u switch ur cell whole day isnt good u care give call tomorrow
0,ltgt min stop somewhere first
0,think might give miss teaching til twelve lecture two damn working thing
0,co lar im ba dao ok pm lor u never ask go ah said u would ask fri said u ask today
1,double min txts orange price linerental motorola sonyericsson btooth freenokia free call mobileupd oroptouthvd
0,hungry buy food good lei mum n yun dun wan juz buy little bit
0,kkfrom tomorrow onwards started ah
0,world happiest frnds never character dey best understanding difference
0,k yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop
0,u better go sleep dun disturb u liao u wake msg lor
0,noooooooo please last thing need stress life fair
0,big brother‘s really scraped barrel shower social misfit
0,watching surya movie pm vijay movie pokkiri
0,shopping lor raining mah hard leave orchard
0,miss ya need ya want ya love ya
1,important information orange user xxxxxxx today lucky dayfind log onto httpwwwurawinnercom there fantastic surprise awaiting
0,wake ltgt morning
0,jokin lar depends phone father get lor
0,k jason say he gonna around ill around ltgt
0,wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob
0,get home
0,yeah work fine started last week stuff dull easy guy fun
0,eh sorry leh din c ur msg sad already lar watching tv u still office
0,ummmawill call check inour life begin qatar pls pray hard
0,taking half day leave bec well
0,jay getting really impatient belligerent
0,ok msg u b leave house
0,sent jd customer service cum account executive ur mail id detail contact u
0,alright ill make sure car back tonight
0,need detail online job
0,hi princess thank pic pretty
0,first time history need comfort luxury sold price india onionrs ltgt petrolrs ltgt beerrs ltgt shesil ltgt
0,thk lor dunno get ticket wat u
0,love working home
0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
0,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra ltgt true dont neglet
0,dunno lei shd b driving lor co go sch hr oni
1,getting touch folk waiting company txt back name age opt enjoy community psms
0,oh yeah clearly fault
0,k want u come
1,warner village c colin farrell swat wkend warner village get free med popcornjust show msgticketkioskvalid c tc kiosk reply sony mre film offer
0,auntie huai juan never pick phone
0,thought slide enough
0,hello per request ltgt r transfered
1,guess ithis first time created web page wwwasjesuscom read wrote im waiting opinion want friend
0,slept thinkthis time ltgt pm dangerous
0,know hows anthony bringing money ive school fee pay rent stuff like thats need help friend need
0,whats coming hill monster hope great day thing r going fine busy though
0,nothing much chillin home super bowl plan
0,happen tell truth
1,santa calling would little one like call santa xmas eve call book time callsppm last min tc wwwsantacallingcom
0,problem baby good time talk called left message
0,sure ill see come bit
0,right meanwhile hows project twin comin
1,premium phone service call
0,call later afternoon onwords mtnl service get problem south mumbai hear cannt listen
0,didnt see shadow get early spring yay
0,taka lor wat time u wan come n look u
0,tall princess
0,maybe say hi find got card great escape wetherspoons
1,babe u want dont u baby im nasty thing filthyguys fancy rude time sexy bitch go slo n hard txt xxx slomsgs
0,sorry man stash ran dry last night cant pick sunday
0,sign maturity start saying big thing actually start understanding small thing nice evening bslvyl
0,yup already thanx printing n handing
0,sef dey laugh meanwhile hows darling anjie
0,im gonna home soon dont want talk stuff anymore tonight k ive cried enough today
0,u dun wan u dun like already ah wat u still eating
0,ok ask abt e movie u wan ktv oso
0,supposed couldnt make shes still town though
0,eatin lunch
0,record one night
0,u workin overtime nigpun
0,haha friend tyler literally asked could get dubsack
0,keep safe need miss already envy everyone see real life
0,alright thanks advice enjoy night ima try get sleep
0,ok lar double check wif da hair dresser already said wun cut v short said cut look nice
0,farm open
0,stop calling everyone saying might cancer throat hurt talk cant answering everyones call get one call im babysitting monday
0,thats fine got enough bud last night least
0,way school pls send ashleys number
0,u dont know stubborn didnt even want go hospital kept telling mark im weak sucker hospital weak sucker
0,hey sathya till dint meet even single time saw situation sathya
1,want new video handset time network min unlimited text camcorder reply call del sat
0,cool shall go see go tip anyway home got something drop later let go town tonight maybe mum take u
1,unique enough find th august wwwareyouuniquecouk
0,send new number
1,winner specially selected receive £ cash £ award speak live operator claim call ampm cost p
0,k come nordstrom youre done
0,love aathilove u lot
0,ok noe ure busy im really bored msg u oso dunno wat colour choose one
1,someone u know asked dating service contact cant guess call revealed pobox sxy p
0,ya one slow poo
0,called one pick e phone ask already said ok
1,u want xmas free text message new video phone half price line rental call free find
0,luton ring ur around h
0,huh mean computational science like dat one push n
0,miss much im desparate recorded message left day listen hear sound voice love
0,special
0,true deari sat pray evening felt soso smsd time
0,pen thing beyond joke wont biro dont master cant ever
0,thats love hear v see sundayish
0,also track lighter find
0,solve case man found murdered ltdecimalgt ltgt afternoon wife called police police questioned everyone wife siri sleeping murder took place cook cooking gardener picking vegetable housemaid went post office child went play neighbour went marriage police arrested murderer immediately who reply reason u r brilliant
0,hi probably much fun get message thought id txt u co im bored james farting night
0,thts god gift bird human hav natural gift frm god
0,much eighth
0,hey angry reply dr
0,ku also dont msg reply msg
0,wait know wesley town bet hella drug
1,tried call reply sm video mobile min unlimited text free camcorder reply call
0,thanx time weve spent geva bin mint ur baby want uxxxx
0,really need kiss u miss u baby ur baby eva
0,coffee cake guess
0,lmao wheres fish memory need
0,thing change sentence want concentrate educational career im leaving
0,oh brand
0,thats honeymoon outfit
1,save money wedding lingerie wwwbridalpetticoatdreamscouk choose superb selection national delivery brought weddingfriend
0,sure make sure know aint smokin yet
0,dont know come ask question like dont mistake
0,joy father john john name joy father mandan
0,anytime
0,though shd go n fun bar town something – sound ok
0,hanging brother family
0,ltdecimalgt common car better buy china asia find less expensive ill holla
1,important information orange user xxxxxx today ur lucky day find log onto httpwwwurawinnercom there fantastic prizeawaiting
0,ill meet lobby
0,take like noon
0,need coz never go
0,date sunday
1,freeringtonereply real
0,sir hope day going smoothly really hoped wont bother bill cant settle month extra cash know challenging time also let know
0,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
0,good morning love go sleep wish great day full feeling better opportunity last thought babe love kiss
0,im still looking car buy gone driving test yet
0,youre still maybe leave credit card get gas get back like told
0,released vday shirt u put make bottom half naked instead white underwear
0,keep ten r shelf buy two egg
0,ü thk wat eat tonight
0,hmmm thought said hour slave late punish
0,sorry cant take call right happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
0,never nothing
0,bothering trust answer pls
0,mmmm fuck fair know weakness grin push knee expose belly pull head dont forget know wicked smile
0,pls whats full name joke school co fee university florida seem actually ltgt k pls holla back
0,reach telling dont know
0,hey mr whats name bill brison book one language word
0,keep seeing weird shit bein woah realising actually reasonable im oh
1,u get phone wanna chat set meet call u cum moro luv jane xx calls£minmoremobsemspoboxpowa
0,ask princess
0,seems unnecessarily hostile
1,rtking pro video club need help inforingtonekingcouk call must club credit redeemable wwwringtonekingcouk enjoy
1,ever thought living good life perfect partner txt back name age join mobile community psms
0,mean february april ill getting place stay dont hustle back forth audition season since sister moved away harlem
0,said okay sorry
0,probably gonna see later tonight lt
0,love u babe r u sure everything alrite idiot txt bak girlie
0,yeah thats fine £ get ok
0,call number available appointment ask connect call waheed fathima
0,simple arithmetic percentage
0,shower baby
0,moon come color dream star make musical sm give warm peaceful sleep good night
0,affidavit say ltgt e twiggs st division g courtroom ltgt lttimegt ill double check text tomorrow
0,pure hearted person wonderful smile make even hisher enemy feel guilty enemy catch world smile goodmorning amp smiley sunday
1,dating service asked contact u someone shy call revealed pobox uz p
0,impossible argue always treat like sub like never released remind necessary
0,got ltgt
0,thank u
0,still game
0,knew u slept v late yest wake late
0,sent scream moan bed princess
0,please leave topicsorry telling
0,well welp sort semiobscure internet thing
0,ft good combination
0,today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy
0,yes think office lap room think thats last day didnt shut
0,im really sorry lit hair fire
0,ok c ya
0,know account detailsi ask mom send youmy mom reach
0,ok happen behave like
0,housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
0,po de need job aha
0,ok ill let noe later n ask call u tmr
0,seeing missed call dear brother gr day
0,im coming home dinner
0,wonderful okors great month cherish guy wish well day mojibiola
0,im meeting darren
0,hey check da listed da
0,much torch ja
0,set place heart mind mind easily forgets heart always remember wish happy valentine day
1,guaranteed £ cash £ prize claim yr prize call customer service representative ampm cost p
0,cheer callin babesozi culdnt talkbut wannatell u detail later wenwecan chat properly x
0,need ke qi ü bored izzit suddenly thk
0,ok lor ü reaching message
0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning
0,fwiw reason im around time smoke gas afford around someone tell apparently happens somebody want light
0,yup bathe liao
0,k k pa lunch aha
1,free st week nokia tone ur mob every week txt nokia get txting tell ur mate wwwgetzedcouk pobox w wq norm ptone
0,give sec think think
1,twinks bear scallies skin jock calling dont miss weekend fun call pmin stop text call nat rate
0,c movie juz last minute decision mah juz watch lar tot ü interested
0,u talking
0,rajipls favour pls convey birthday wish nimya pls today birthday
0,okay well thanks clarification
0,nothing ok anyway give treat
0,swt thought nver get tired little thing lovable person cozsomtimes little thing occupy biggest part heart gud ni
0,hey babe hows going ever figure going new year
1,hi sexychat girl waiting text text great night chatting send stop stop service
0,oh god im almost home
0,hi hope u r ok said would text hasnt u seen let gently please
0,lunchyou onlinewhy
0,hate call didnt accept even single call mine even messaged
0,dun wear jean lor
0,hmmmstill dont opener
0,ssi thinl role like sachinjust standing others hit
0,wat make people dearer de happiness dat u feel u meet de pain u feel u miss dem
0,k must book huh going yoga basic sunday
0,shopping eh ger toking abt syd lehhaha
0,watching house – entertaining – getting whole hugh laurie thing – even stick – indeed especially stick
0,yunny im walking citylink ü faster come hungry
0,come karnan car please wait till pm directly goto doctor
0,yes posted couple pic fb there still snow outside im waking
1,welcome ukmobiledate msg free giving free calling future mg billed p daily cancel send go stop
0,thats cool hell night lemme know youre around
0,therere people mu im table lambda
0,sweetheart hope kind day one load reason smile biola
0,ya well fine bbdpooja full pimpleseven become quite blackand ur rite cold wearing sweatter
0,cool text youre parked
1,fantasy football back tv go sky gamestar sky active play £k dream team scoring start saturday register nowsky opt
0,yunny im goin late
0,sense foot penis
0,umma say anything
0,hi test ltgt rd
0,great im church holla get
0,dont know ask brother nothing problem thing told
0,u knw dis ltgt
0,tot u outside co darren say u come shopping course nice wat jus went sim lim look mp player
0,hey whats plan sat
0,yesterday true true
0,hello site download song urgent pls
0,love brother time talk english grin say hey muhommad penny say hello across sea
0,come u got nothing
0,dear reache room
1,important message final contact attempt important message waiting customer claim dept expires call
0,room
1,bangbabes ur order way u receive service msg download ur content u goto wap bangb tv ur mobile internetservice menu
0,many people seems special first sight remain special till last sight maintain till life end shjas
0,best msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night
0,loosu go hospital de dont let careless
0,happen
0,k im leaving soon little
0,thanx yup coming back sun finish dinner going back hotel time fly tog exactly mth today hope well haf many mths come
0,sun anti sleep medicine
0,see finish load loan pay
0,u coming pick
0,ill see prolly yeah
0,much buzy
0,checked heading drop stuff
0,playng door game gt racing phone lol
0,ü pay first lar da stock comin
1,reply name address receive post week completely free accommodation various global location wwwphbcom php
0,kkthis month kotees birthday know
0,charge transfer charge withdraw anyhow like
0,k tell anything
0,cool fun practicing making baby
0,sure check yahoo email sent photo yesterday
0,pls go today ltgt dont want excuse
0,thats said bad dat e gal know u wat u
0,u ned convince tht possible witot hurting feeling main
0,science tell chocolate melt sunlight please dont walk sunlight bcozi dont want loss sweet friend
0,good swimsuit allowed
0,anything lor toa payoh got place walk meh
0,staff placement training amrita college
0,wheres mummy boy good bad positive negative mummy made wait hmmmm
0,bugis juz wat im walking home oredi ü late reply oso saw top dat like din buy r ü
0,oh ok
0,happy come noon
0,glad see reply
0,sat right okay thanks
0,well im desperate ill call armand
0,uh head dont much left
0,truekdo u knw dis ltgt
0,pain urination thing else
0,flippin shit yet
0,always make thing bigger
0,dear mood cant drive brother drive
0,dont thnk wrong calling u
0,dont plan staying night prolly wont back til late
0,dunno jus say go lido time
0,black shirt n blue jean thk c ü
0,go e normal pilate intro
0,whenre guy getting back g said thinking staying mcr
0,ever easier
0,please protect ethreats sib never asks sensitive information like passwordsatmsms pin thru email never share password anybody
1,next month get upto call ur standard network charge activate call c wirenet stterms pobox uz cost £ min mobcudb
0,thats going ruin thesis
0,ü comin fetch u oredi
0,nationwide auto centre something like newport road liked
0,daddy take good care
0,dont think spatula hand
0,k im ready ltgt
0,big god bring success
0,took hooch walk toaday fell splat grazed knee everything stayed home see tomorrow
0,cbe really good nowadayslot shop showroomscity shaping good
0,several sir
0,unless situation go gurl would appropriate
0,test earlier appreciate call tomorrow
0,little darling far week need coffee run tomocant believe time week already …
0,u made appointment
0,sorry cant help
1,get official england poly ringtone colour flag yer mobile tonight game text tone flag optout txt eng stop box wwx £
0,got home babe still awake
0,still havent collected dough pls let know go place sent get control number
0,good evening
0,sorry battery died yeah im
0,ok give minute think see btw youre alibi cutting hair whole time
0,yes finished watching day life love
0,thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy
1,important customer service announcement premier call freephone
1,loan purpose £ £ homeowner tenant welcome previously refused still help call free text back help
0,mark work tomorrow get work house meet u afterwards
0,ok leave need ask
0,say happen
0,u noe wat time e place dat sell close
0,ok thanx gd nite ü
0,every king cry baby every great building map imprtant u r today u wil reach tomorw gud ni
0,hi kate u give ring asap xxx
0,time come tomorrow
0,u r beautiful girl ive ever seen u r baby come c common room
0,kkany special today
0,huh got lesson lei n thinkin going sch earlier n tot parkin kent vale
0,carlos say pick later yeah set
0,youre car hour half im going apeshit
0,gr see message r u leaving congrats dear school wat r ur plan
0,ü noe ben going
0,tell friend come round til like ltgt ish
0,hey da cool iknow wellda peril studentfinancial crisisspk u lr
0,felt sonot conveying reason ese
0,gumbys special ltgt cheese pizza know doin tonight
0,tuesday night r u real
0,fuuuuck need stop sleepin sup
0,two team waiting player
0,ha don‘t know either clever simple thing pear day perfect christmas
0,olol printed forum post guy exact prob fixed gpu replacement hopefully dont ignore
0,uhhhhrmm isnt tb test bad youre sick
0,take u shopping mark distract isaiahd
0,good baby
0,sry cant talk phone parent
1,latest nokia mobile ipod mp player £ proze guaranteed reply win norcorp ltd£mtmsgrcvd
0,hello yeah ive got bath need hair ill come im done yeah
0,merry christmas babe love ya kiss
